race_month,userid,address,gender,age,internet_/_shop,bet_type_category,handle,revenue,betcount
2018-03-01,12121,KY,Male,38,Mobile,WPS,12.0,0.8400000000000001,2.0
2018-04-01,12121,KY,Male,38,Mobile,WPS,8.0,0.56,4.0
2018-05-01,12121,KY,Male,38,Mobile,WPS,47.0,3.2900000000000005,7.0
2018-01-01,12449,KY,Male,38,Mobile,WPS,205.0,14.350000000000001,2.0
2018-01-01,12550,KY,Female,38,Mobile,Exotic,5.0,0.55,1.0
2018-01-01,12916,KY,Male,38,Mobile,Exotic,5.0,0.55,0.9999999999999998
2018-01-01,13025,KY,Male,38,Mobile,WPS,5.0,0.35000000000000003,1.0
2018-01-01,13042,KY,Male,38,Mobile,WPS,205.0,14.350000000000001,1.0
2018-01-01,191,KY,Female,39,Mobile,Exotic,4.0,0.44,1.0
2018-01-01,470,KY,Male,39,Mobile,WPS,218.0,15.260000000000002,7.0
2018-02-01,470,KY,Male,39,Mobile,WPS,25.0,1.7500000000000002,2.0
2018-04-01,470,KY,Male,39,Mobile,Exotic,19.0,2.09,7.0
2018-04-01,470,KY,Male,39,Desktop,Exotic,18.0,1.98,8.0
2018-04-01,470,KY,Male,39,Desktop,WPS,6.0,0.42000000000000004,3.0
2018-05-01,470,KY,Male,39,Mobile,Exotic,7.0,0.77,3.0
2018-05-01,470,KY,Male,39,Mobile,WPS,2.0,0.14,1.0
2018-05-01,470,KY,Male,39,Desktop,Exotic,13.0,1.43,1.9999999999999998
2018-05-01,470,KY,Male,39,Desktop,WPS,2.0,0.14,1.0
2018-01-01,624,KY,Female,39,Mobile,Exotic,16.0,1.76,7.0
2018-01-01,624,KY,Female,39,Mobile,WPS,19.0,1.33,2.0
2018-01-01,1048,KY,Male,39,Mobile,Exotic,62.999999999999986,6.929999999999999,23.0
2018-01-01,1048,KY,Male,39,Mobile,WPS,2.0,0.14,1.0
2018-02-01,1048,KY,Male,39,Mobile,Exotic,6.999999999999998,0.7699999999999998,3.0
2018-02-01,1048,KY,Male,39,Mobile,WPS,3.0,0.21000000000000002,1.0
2018-03-01,1048,KY,Male,39,Mobile,Exotic,14.999999999999975,1.6499999999999972,6.000000000000003
2018-04-01,1048,KY,Male,39,Mobile,Exotic,3.9999999999999987,0.43999999999999984,1.9999999999999993
2018-01-01,1070,KY,Male,39,Mobile,WPS,211.0,14.770000000000001,3.0
2018-01-01,1180,KY,Male,39,Mobile,WPS,205.0,14.350000000000001,1.0
2018-01-01,1202,KY,Male,39,Mobile,WPS,13.0,0.9100000000000001,2.0
2018-04-01,1202,KY,Male,39,Mobile,Exotic,96.75,10.6425,5.000000000000003
2018-04-01,1202,KY,Male,39,Mobile,WPS,42.0,2.9400000000000004,2.0
2018-04-01,1202,KY,Male,39,Desktop,Exotic,30.0,3.3,1.0
2018-05-01,1202,KY,Male,39,Mobile,Exotic,50.0,5.5,1.0
2018-02-01,1295,KY,Male,39,Mobile,Exotic,5.0,0.55,1.0
2018-02-01,1295,KY,Male,39,Mobile,WPS,100.0,7.000000000000001,1.0
2018-01-01,1366,KY,Male,39,Mobile,Exotic,190.0,20.9,3.0
2018-01-01,1366,KY,Male,39,Mobile,WPS,255.0,17.85,4.0
2018-01-01,1438,KY,Male,39,Mobile,Exotic,7.0,0.77,1.9999999999999996
2018-01-01,1438,KY,Male,39,Mobile,WPS,200.0,14.000000000000002,1.0
2018-04-01,1438,KY,Male,39,Mobile,Exotic,3.0,0.33,1.0
2018-04-01,1438,KY,Male,39,Mobile,WPS,30.0,2.1,1.0
2018-05-01,1438,KY,Male,39,Mobile,Exotic,16.0,1.76,7.000000000000002
2018-05-01,1438,KY,Male,39,Desktop,Exotic,10.0,1.1,0.9999999999999999
2018-01-01,1608,KY,Female,39,Mobile,WPS,205.0,14.350000000000001,1.0
2018-01-01,1613,KY,Male,39,Mobile,Exotic,8.0,0.88,1.0
2018-01-01,1613,KY,Male,39,Mobile,WPS,10.0,0.7000000000000001,2.0
2018-04-01,1613,KY,Male,39,Mobile,Exotic,5.0,0.55,1.0
2018-01-01,1814,KY,Male,39,Mobile,Exotic,82.0,9.02,10.0
2018-01-01,1814,KY,Male,39,Mobile,WPS,955.0,66.85000000000001,76.0
2018-02-01,1814,KY,Male,39,Mobile,Exotic,711.0,78.21,49.000000000000014
2018-02-01,1814,KY,Male,39,Mobile,WPS,654.0,45.78,50.0
2018-03-01,1814,KY,Male,39,Mobile,Exotic,38.0,4.18,3.0
2018-03-01,1814,KY,Male,39,Mobile,WPS,244.0,17.080000000000002,21.0
2018-04-01,1814,KY,Male,39,Mobile,Exotic,51.0,5.61,3.0
2018-04-01,1814,KY,Male,39,Mobile,WPS,239.0,16.73,19.0
2018-01-01,1836,KY,Male,39,Mobile,WPS,205.0,14.350000000000001,2.0
2018-01-01,2263,KY,Male,39,Mobile,WPS,17.0,1.1900000000000002,5.0
2018-04-01,2263,KY,Male,39,Mobile,Exotic,4.0,0.44,2.0
2018-01-01,2281,KY,Male,39,Mobile,WPS,205.0,14.350000000000001,1.0
2018-01-01,2517,KY,Male,39,Mobile,Exotic,5.0,0.55,0.9999999999999998
2018-01-01,2517,KY,Male,39,Mobile,WPS,196.0,13.72,1.0
2018-04-01,2517,KY,Male,39,Mobile,Exotic,130.0,14.3,15.0
2018-04-01,2517,KY,Male,39,Mobile,WPS,35.0,2.45,2.0
2018-01-01,2586,KY,Male,39,Mobile,Exotic,11.0,1.21,2.0
2018-01-01,2586,KY,Male,39,Mobile,WPS,77.0,5.390000000000001,24.0
2018-02-01,2586,KY,Male,39,Mobile,Exotic,9.0,0.99,4.0
2018-02-01,2586,KY,Male,39,Mobile,WPS,24.0,1.6800000000000002,8.0
2018-03-01,2586,KY,Male,39,Mobile,WPS,4.0,0.28,1.0
2018-04-01,2586,KY,Male,39,Mobile,WPS,35.0,2.45,7.0
2018-05-01,2586,KY,Male,39,Mobile,Exotic,9.0,0.99,1.0
2018-05-01,2586,KY,Male,39,Mobile,WPS,4.0,0.28,2.0
2018-01-01,2632,KY,Male,39,Mobile,WPS,210.0,14.700000000000001,4.0
2018-02-01,2632,KY,Male,39,Mobile,WPS,6.0,0.42000000000000004,3.0
2018-03-01,2632,KY,Male,39,Mobile,Exotic,5.0,0.55,2.0
2018-04-01,2632,KY,Male,39,Mobile,Exotic,12.0,1.32,6.0
2018-04-01,2632,KY,Male,39,Mobile,WPS,4.0,0.28,2.0
2018-01-01,2764,KY,Male,39,Mobile,Exotic,5.0,0.55,1.0
2018-01-01,2812,KY,Male,39,Mobile,Exotic,100.0,11.0,1.0
2018-01-01,2812,KY,Male,39,Mobile,WPS,1582.0,110.74000000000001,13.0
2018-04-01,2812,KY,Male,39,Mobile,Exotic,338.0,37.18,7.000000000000002
2018-04-01,2812,KY,Male,39,Mobile,WPS,163.0,11.410000000000002,5.0
2018-04-01,2812,KY,Male,39,Desktop,Exotic,20.0,2.2,1.0
2018-05-01,2812,KY,Male,39,Mobile,Exotic,10.0,1.1,1.0
2018-01-01,2846,KY,Male,39,Mobile,WPS,205.0,14.350000000000001,1.0
2018-01-01,2920,KY,Male,39,Mobile,Exotic,105.0,11.55,1.0
2018-01-01,2920,KY,Male,39,Mobile,WPS,100.0,7.000000000000001,1.0
2018-04-01,2920,KY,Male,39,Mobile,WPS,60.0,4.2,1.0
2018-01-01,3404,KY,Male,39,Mobile,WPS,5.0,0.35000000000000003,1.0
2018-01-01,3425,KY,Male,39,Mobile,Exotic,5.0,0.55,1.0
2018-02-01,3425,KY,Male,39,Mobile,Exotic,10.0,1.1,1.0
2018-01-01,3659,KY,Male,39,Mobile,Exotic,5.0,0.55,1.0
2018-01-01,3701,KY,Female,39,Mobile,WPS,136.0,9.520000000000001,5.0
2018-02-01,3701,KY,Female,39,Mobile,WPS,33.0,2.31,4.0
2018-01-01,3816,KY,Male,39,Mobile,WPS,205.0,14.350000000000001,1.0
2018-01-01,3900,KY,Male,39,Mobile,Exotic,44.0,4.84,18.0
2018-01-01,3900,KY,Male,39,Mobile,WPS,21.0,1.4700000000000002,7.0
2018-01-01,4403,KY,Male,39,Mobile,Exotic,16.0,1.76,6.000000000000002
2018-01-01,4403,KY,Male,39,Mobile,WPS,135.0,9.450000000000001,59.0
2018-01-01,4787,KY,Male,39,Mobile,Exotic,5.0,0.55,1.0
2018-01-01,5277,KY,Male,39,Mobile,WPS,14.0,0.9800000000000001,2.0
2018-01-01,5487,KY,Male,39,Mobile,WPS,205.0,14.350000000000001,3.0
2018-01-01,5552,KY,Male,39,Mobile,Exotic,20.0,2.2,2.0
2018-04-01,5552,KY,Male,39,Mobile,Exotic,5.0,0.55,1.0
2018-05-01,5552,KY,Male,39,Mobile,Exotic,44.0,4.84,5.0
2018-01-01,5584,KY,Male,39,Mobile,Exotic,5.0,0.55,1.0
2018-01-01,5611,KY,Male,39,Mobile,WPS,251.0,17.57,5.0
2018-01-01,5716,KY,Male,39,Mobile,WPS,207.0,14.490000000000002,7.0
2018-03-01,5716,KY,Male,39,Mobile,Exotic,6.0,0.66,3.0
2018-03-01,5716,KY,Male,39,Desktop,Exotic,2.0,0.22,1.0
2018-03-01,5716,KY,Male,39,Desktop,WPS,2.0,0.14,1.0
2018-02-01,5751,KY,Female,39,Mobile,WPS,5.0,0.35000000000000003,1.0
2018-01-01,5761,KY,Female,39,Mobile,WPS,472.0,33.040000000000006,3.0
2018-02-01,5761,KY,Female,39,Mobile,Exotic,15.0,1.65,1.0
2018-04-01,5761,KY,Female,39,Mobile,Exotic,52.000000000000014,5.7200000000000015,3.999999999999999
2018-04-01,5761,KY,Female,39,Mobile,WPS,349.0,24.430000000000003,7.0
2018-01-01,5815,KY,Female,39,Mobile,WPS,150.0,10.500000000000002,4.0
2018-01-01,6039,KY,Male,39,Mobile,Exotic,5.0,0.55,1.0
2018-01-01,6042,KY,Male,39,Mobile,Exotic,28.0,3.08,2.0
2018-01-01,6042,KY,Male,39,Mobile,WPS,1983.0,138.81,15.0
2018-03-01,6042,KY,Male,39,Mobile,WPS,20.0,1.4000000000000001,2.0
2018-04-01,6042,KY,Male,39,Mobile,Exotic,20.0,2.2,5.0
2018-04-01,6042,KY,Male,39,Mobile,WPS,10.0,0.7000000000000001,1.0
2018-04-01,6042,KY,Male,39,Desktop,Exotic,5.0,0.55,2.0
2018-04-01,6042,KY,Male,39,Desktop,WPS,55.0,3.8500000000000005,2.0
2018-05-01,6042,KY,Male,39,Desktop,Exotic,10.999999999999998,1.2099999999999997,3.0
2018-01-01,6077,KY,Male,39,Mobile,WPS,5.0,0.35000000000000003,2.0
2018-01-01,6114,KY,Male,39,Mobile,WPS,205.0,14.350000000000001,1.0
2018-01-01,6218,KY,Female,39,Mobile,WPS,30.0,2.1,8.0
2018-04-01,6218,KY,Female,39,Mobile,Exotic,5.0,0.55,1.0
2018-01-01,6242,KY,Male,39,Mobile,Exotic,5.0,0.55,1.0
2018-01-01,6372,KY,Male,39,Mobile,Exotic,2.0,0.22,1.0
2018-01-01,6372,KY,Male,39,Mobile,WPS,12.0,0.8400000000000001,4.0
2018-01-01,6661,KY,Male,39,Mobile,Exotic,5.0,0.55,0.9999999999999999
2018-01-01,6661,KY,Male,39,Mobile,WPS,202.0,14.14,3.0
2018-01-01,6869,KY,Male,39,Mobile,WPS,4.0,0.28,2.0
2018-01-01,6951,KY,Male,39,Mobile,WPS,205.0,14.350000000000001,1.0
2018-02-01,7034,KY,Male,39,Mobile,Exotic,34.0,3.74,3.0
2018-02-01,7034,KY,Male,39,Mobile,WPS,209.0,14.63,12.0
2018-03-01,7034,KY,Male,39,Mobile,Exotic,50.0,5.5,2.0
2018-01-01,7234,KY,Male,39,Mobile,Exotic,5.0,0.55,1.0
2018-01-01,7234,KY,Male,39,Mobile,WPS,285.0,19.950000000000003,29.0
2018-02-01,7234,KY,Male,39,Desktop,WPS,6.0,0.42000000000000004,3.0
2018-04-01,7234,KY,Male,39,Mobile,Exotic,4.0,0.44,2.0
2018-04-01,7234,KY,Male,39,Mobile,WPS,22.0,1.54,11.0
2018-05-01,7234,KY,Male,39,Mobile,WPS,5.0,0.35000000000000003,2.0
2018-05-01,7234,KY,Male,39,Desktop,WPS,5.0,0.35000000000000003,1.0
2018-01-01,7284,KY,Male,39,Mobile,Exotic,5.0,0.55,0.9999999999999999
2018-01-01,7883,KY,Male,39,Mobile,Exotic,91.0,10.01,19.0
2018-02-01,7883,KY,Male,39,Mobile,Exotic,19.999999999999993,2.1999999999999993,4.999999999999996
2018-03-01,7883,KY,Male,39,Mobile,Exotic,33.0,3.63,7.999999999999998
2018-03-01,7883,KY,Male,39,Mobile,WPS,3.0,0.21000000000000002,1.0
2018-01-01,7998,KY,Male,39,Mobile,WPS,207.0,14.490000000000002,4.0
2018-01-01,7998,KY,Male,39,Desktop,WPS,13.0,0.9100000000000001,2.0
2018-02-01,7998,KY,Male,39,Desktop,WPS,12.0,0.8400000000000001,1.0
2018-01-01,8448,KY,Male,39,Mobile,Exotic,220.0,24.2,2.0
2018-01-01,8744,KY,Male,39,Mobile,Exotic,5.0,0.55,1.0
2018-02-01,8744,KY,Male,39,Mobile,WPS,200.0,14.000000000000002,1.0
2018-01-01,8774,KY,Male,39,Mobile,WPS,2295.0,160.65,17.0
2018-01-01,9143,KY,Male,39,Mobile,Exotic,5.0,0.55,1.0
2018-01-01,9143,KY,Male,39,Mobile,WPS,15.0,1.05,3.0
2018-04-01,9143,KY,Male,39,Mobile,Exotic,1.9999999999999998,0.21999999999999997,0.9999999999999999
2018-01-01,9349,KY,Male,39,Mobile,Exotic,5.0,0.55,1.0
2018-01-01,9384,KY,Male,39,Mobile,Exotic,5.0,0.55,1.0
2018-01-01,9384,KY,Male,39,Mobile,WPS,200.0,14.000000000000002,2.0
2018-02-01,9604,KY,Male,39,Mobile,WPS,100.0,7.000000000000001,1.0
2018-01-01,9771,KY,Male,39,Mobile,WPS,200.0,14.000000000000002,2.0
2018-01-01,9772,KY,Male,39,Mobile,Exotic,263.0,28.93,8.0
2018-01-01,9772,KY,Male,39,Mobile,WPS,550.0,38.50000000000001,15.0
2018-02-01,9772,KY,Male,39,Mobile,Exotic,40.0,4.4,1.0
2018-02-01,9772,KY,Male,39,Mobile,WPS,2141.0,149.87,66.0
2018-03-01,9772,KY,Male,39,Mobile,Exotic,20.0,2.2,1.0
2018-03-01,9772,KY,Male,39,Mobile,WPS,1870.0,130.9,86.0
2018-04-01,9772,KY,Male,39,Mobile,Exotic,225.0,24.75,7.0
2018-04-01,9772,KY,Male,39,Mobile,WPS,2998.0,209.86,156.0
2018-05-01,9772,KY,Male,39,Mobile,Exotic,20.0,2.2,1.0
2018-05-01,9772,KY,Male,39,Mobile,WPS,729.0,51.03000000000001,57.0
2018-01-01,9910,KY,Male,39,Mobile,Exotic,181.0,19.91,6.0
2018-01-01,9910,KY,Male,39,Mobile,WPS,355.0,24.85,10.0
2018-02-01,9910,KY,Male,39,Mobile,Exotic,141.0,15.51,5.0
2018-02-01,9910,KY,Male,39,Mobile,WPS,217.0,15.190000000000001,7.0
2018-03-01,9910,KY,Male,39,Mobile,Exotic,306.0,33.660000000000004,5.0
2018-03-01,9910,KY,Male,39,Mobile,WPS,518.0,36.260000000000005,9.0
2018-04-01,9910,KY,Male,39,Mobile,Exotic,165.0,18.15,6.0
2018-04-01,9910,KY,Male,39,Mobile,WPS,100.0,7.000000000000001,5.0
2018-01-01,9948,KY,Male,39,Mobile,Exotic,5.0,0.55,1.9999999999999998
2018-01-01,9953,KY,Female,39,Mobile,Exotic,90.0,9.9,24.0
2018-01-01,9953,KY,Female,39,Mobile,WPS,31.0,2.1700000000000004,6.0
2018-01-01,9953,KY,Female,39,Desktop,Exotic,4.0,0.44,2.0
2018-02-01,9953,KY,Female,39,Mobile,Exotic,11.999999999999998,1.3199999999999998,4.0
2018-05-01,9953,KY,Female,39,Mobile,Exotic,19.999999999999996,2.1999999999999997,3.9999999999999996
2018-05-01,10046,KY,Female,39,Mobile,Exotic,1.9999999999999998,0.21999999999999997,0.9999999999999999
2018-05-01,10046,KY,Female,39,Mobile,WPS,24.0,1.6800000000000002,8.0
2018-02-01,10184,KY,Male,39,Mobile,WPS,190.0,13.3,2.0
2018-02-01,10184,KY,Male,39,Desktop,Exotic,4.0,0.44,1.0
2018-01-01,10210,KY,Male,39,Mobile,Exotic,17.0,1.87,5.999999999999999
2018-01-01,10210,KY,Male,39,Mobile,WPS,9.0,0.6300000000000001,3.0
2018-01-01,10265,KY,Male,39,Mobile,Exotic,5.0,0.55,0.9999999999999999
2018-01-01,10268,KY,Male,39,Mobile,WPS,205.0,14.350000000000001,2.0
2018-04-01,10268,KY,Male,39,Mobile,Exotic,5.0,0.55,1.0
2018-01-01,10281,KY,Female,39,Mobile,Exotic,431.0,47.410000000000004,31.0
2018-01-01,10281,KY,Female,39,Mobile,WPS,2514.0,175.98000000000002,66.0
2018-02-01,10281,KY,Female,39,Mobile,Exotic,316.0,34.76,34.0
2018-02-01,10281,KY,Female,39,Mobile,WPS,1210.0,84.7,44.0
2018-02-01,10281,KY,Female,39,Desktop,Exotic,10.0,1.1,2.0
2018-02-01,10281,KY,Female,39,Desktop,WPS,200.0,14.000000000000002,4.0
2018-03-01,10281,KY,Female,39,Mobile,Exotic,329.99999999999994,36.3,27.0
2018-03-01,10281,KY,Female,39,Mobile,WPS,719.0,50.330000000000005,32.0
2018-03-01,10281,KY,Female,39,Desktop,Exotic,56.0,6.16,5.0
2018-03-01,10281,KY,Female,39,Desktop,WPS,413.0,28.910000000000004,18.0
2018-04-01,10281,KY,Female,39,Mobile,Exotic,220.99999999999997,24.31,43.0
2018-04-01,10281,KY,Female,39,Mobile,WPS,1216.0,85.12,63.0
2018-04-01,10281,KY,Female,39,Desktop,Exotic,76.0,8.36,10.0
2018-04-01,10281,KY,Female,39,Desktop,WPS,284.0,19.880000000000003,11.0
2018-05-01,10281,KY,Female,39,Mobile,Exotic,184.0,20.24,21.0
2018-05-01,10281,KY,Female,39,Mobile,WPS,861.0,60.27,36.0
2018-05-01,10281,KY,Female,39,Desktop,Exotic,36.0,3.96,5.0
2018-05-01,10281,KY,Female,39,Desktop,WPS,170.0,11.9,5.0
2018-01-01,10346,KY,Male,39,Mobile,Exotic,76.0,8.36,5.0
2018-01-01,10346,KY,Male,39,Mobile,WPS,1058.0,74.06,27.0
2018-02-01,10346,KY,Male,39,Mobile,WPS,50.0,3.5000000000000004,1.0
2018-04-01,10346,KY,Male,39,Mobile,Exotic,39.0,4.29,3.0
2018-04-01,10346,KY,Male,39,Mobile,WPS,21.0,1.4700000000000002,1.0
2018-05-01,10346,KY,Male,39,Mobile,Exotic,140.0,15.4,6.999999999999999
2018-05-01,10346,KY,Male,39,Mobile,WPS,149.0,10.430000000000001,8.0
2018-05-01,10346,KY,Male,39,Desktop,Exotic,10.0,1.1,1.0
2018-05-01,10346,KY,Male,39,Desktop,WPS,56.0,3.9200000000000004,3.0
2018-01-01,10448,KY,Male,39,Mobile,WPS,201.0,14.070000000000002,2.0
2018-01-01,10468,KY,Male,39,Mobile,Exotic,4.0,0.44,2.0
2018-03-01,10468,KY,Male,39,Mobile,Exotic,23.999999999999996,2.6399999999999997,7.0
2018-04-01,10468,KY,Male,39,Mobile,Exotic,22.0,2.42,3.0
2018-05-01,10468,KY,Male,39,Mobile,Exotic,60.0,6.6,6.0
2018-05-01,10468,KY,Male,39,Mobile,WPS,50.0,3.5000000000000004,3.0
2018-01-01,10481,KY,Male,39,Mobile,WPS,105.0,7.3500000000000005,1.0
2018-01-01,10544,KY,Male,39,Mobile,Exotic,150.0,16.5,2.0
2018-01-01,10544,KY,Male,39,Mobile,WPS,2525.0,176.75000000000003,32.0
2018-02-01,10544,KY,Male,39,Mobile,Exotic,2.0,0.22,1.0
2018-02-01,10544,KY,Male,39,Mobile,WPS,12.0,0.8400000000000001,3.0
2018-03-01,10544,KY,Male,39,Mobile,Exotic,10.0,1.1,1.9999999999999998
2018-03-01,10544,KY,Male,39,Mobile,WPS,48.0,3.3600000000000003,1.0
2018-01-01,10596,KY,Male,39,Mobile,WPS,5.0,0.35000000000000003,1.0
2018-01-01,10716,KY,Male,39,Mobile,Exotic,15.0,1.65,1.0
2018-01-01,10771,KY,Male,39,Mobile,Exotic,5.0,0.55,0.9999999999999998
2018-01-01,10858,KY,Male,39,Mobile,Exotic,145.0,15.95,9.0
2018-01-01,10858,KY,Male,39,Mobile,WPS,459.0,32.13,10.0
2018-04-01,10858,KY,Male,39,Mobile,Exotic,25.0,2.75,1.0
2018-05-01,10858,KY,Male,39,Desktop,Exotic,20.0,2.2,2.0
2018-05-01,10858,KY,Male,39,Desktop,WPS,10.0,0.7000000000000001,1.0
2018-01-01,10882,KY,Female,39,Mobile,Exotic,5.0,0.55,1.0
2018-02-01,11022,KY,Male,39,Mobile,WPS,200.0,14.000000000000002,2.0
2018-01-01,11084,KY,Male,39,Mobile,Exotic,9.0,0.99,1.9999999999999998
2018-01-01,11084,KY,Male,39,Mobile,WPS,18.0,1.2600000000000002,6.0
2018-04-01,11084,KY,Male,39,Mobile,Exotic,100.99999999999999,11.109999999999998,12.0
2018-04-01,11084,KY,Male,39,Mobile,WPS,25.0,1.7500000000000002,6.0
2018-04-01,11084,KY,Male,39,Desktop,Exotic,2.5,0.275,1.0
2018-01-01,11475,KY,Male,39,Mobile,Exotic,92.99999999999997,10.229999999999997,11.0
2018-01-01,11475,KY,Male,39,Mobile,WPS,252.0,17.64,10.0
2018-02-01,11475,KY,Male,39,Mobile,Exotic,10.0,1.1,1.9999999999999998
2018-02-01,11475,KY,Male,39,Mobile,WPS,50.0,3.5000000000000004,10.0
2018-03-01,11475,KY,Male,39,Mobile,Exotic,20.0,2.2,3.0
2018-04-01,11475,KY,Male,39,Mobile,Exotic,44.0,4.84,9.999999999999996
2018-04-01,11475,KY,Male,39,Mobile,WPS,6.0,0.42000000000000004,1.0
2018-01-01,11673,KY,Male,39,Mobile,WPS,2314.0,161.98000000000002,54.0
2018-02-01,11673,KY,Male,39,Mobile,Exotic,45.0,4.95,1.0
2018-02-01,11673,KY,Male,39,Mobile,WPS,2533.0,177.31000000000003,91.0
2018-03-01,11673,KY,Male,39,Mobile,WPS,368.0,25.76,47.0
2018-04-01,11673,KY,Male,39,Mobile,WPS,1512.0,105.84,63.0
2018-05-01,11673,KY,Male,39,Mobile,WPS,297.0,20.790000000000003,13.0
2018-01-01,11770,KY,Male,39,Mobile,Exotic,204.99999999999997,22.549999999999997,6.000000000000005
2018-01-01,11791,KY,Male,39,Mobile,WPS,224.0,15.680000000000001,3.0
2018-02-01,11791,KY,Male,39,Mobile,WPS,52.0,3.6400000000000006,1.0
2018-01-01,11843,KY,Male,39,Mobile,WPS,205.0,14.350000000000001,2.0
2018-01-01,11913,KY,Male,39,Mobile,WPS,205.0,14.350000000000001,2.0
2018-01-01,12185,KY,Male,39,Mobile,Exotic,13.0,1.43,3.0
2018-01-01,12254,KY,Male,39,Mobile,Exotic,5.0,0.55,1.0
2018-01-01,12254,KY,Male,39,Mobile,WPS,50.0,3.5000000000000004,1.0
2018-01-01,12436,KY,Male,39,Mobile,WPS,205.0,14.350000000000001,1.0
2018-02-01,12645,KY,Male,39,Mobile,WPS,200.0,14.000000000000002,2.0
2018-01-01,12668,KY,Male,39,Mobile,Exotic,5.0,0.55,1.0
2018-01-01,12855,KY,Male,39,Mobile,Exotic,5.0,0.55,1.0
2018-01-01,12901,KY,Male,39,Mobile,WPS,5.0,0.35000000000000003,1.0
2018-02-01,12901,KY,Male,39,Mobile,WPS,10.0,0.7000000000000001,1.0
2018-01-01,12904,KY,Male,39,Mobile,Exotic,5.0,0.55,2.0
2018-01-01,12948,KY,Male,39,Mobile,Exotic,4.999999999999999,0.5499999999999999,1.9999999999999993
2018-01-01,12956,KY,Male,39,Mobile,WPS,204.0,14.280000000000001,2.0
2018-04-01,13030,KY,Male,39,Mobile,WPS,60.0,4.2,1.0
2018-01-01,13034,KY,Male,39,Mobile,Exotic,5.0,0.55,1.0
2018-04-01,13034,KY,Male,39,Desktop,Exotic,5.0,0.55,1.0
2018-01-01,46,KY,Male,40,Mobile,Exotic,2.0,0.22,1.0
2018-01-01,46,KY,Male,40,Mobile,WPS,201.0,14.070000000000002,8.0
2018-01-01,110,KY,Male,40,Mobile,Exotic,9.0,0.99,3.0
2018-02-01,110,KY,Male,40,Mobile,Exotic,11.0,1.21,3.0
2018-02-01,110,KY,Male,40,Mobile,WPS,24.0,1.6800000000000002,7.0
2018-02-01,110,KY,Male,40,Desktop,Exotic,10.0,1.1,2.0
2018-03-01,110,KY,Male,40,Mobile,Exotic,99.0,10.89,10.0
2018-03-01,110,KY,Male,40,Mobile,WPS,84.0,5.880000000000001,8.0
2018-03-01,110,KY,Male,40,Desktop,Exotic,9.0,0.99,3.0
2018-03-01,110,KY,Male,40,Desktop,WPS,10.0,0.7000000000000001,1.0
2018-04-01,110,KY,Male,40,Mobile,Exotic,29.999999999999996,3.3,0.9999999999999998
2018-04-01,110,KY,Male,40,Mobile,WPS,104.0,7.280000000000001,15.0
2018-04-01,110,KY,Male,40,Desktop,Exotic,13.0,1.43,2.0
2018-04-01,110,KY,Male,40,Desktop,WPS,2.0,0.14,1.0
2018-01-01,225,KY,Male,40,Mobile,WPS,205.0,14.350000000000001,1.0
2018-01-01,228,KY,Male,40,Mobile,Exotic,11.749999999999998,1.2924999999999998,4.999999999999999
2018-01-01,228,KY,Male,40,Mobile,WPS,5.0,0.35000000000000003,1.0
2018-01-01,365,KY,Male,40,Mobile,WPS,205.0,14.350000000000001,2.0
2018-01-01,431,KY,Male,40,Mobile,Exotic,5.0,0.55,1.0
2018-01-01,453,KY,Male,40,Mobile,Exotic,5.0,0.55,1.0
2018-01-01,905,KY,Male,40,Mobile,WPS,5.0,0.35000000000000003,1.0
2018-01-01,1218,KY,Male,40,Mobile,WPS,5.0,0.35000000000000003,1.0
2018-01-01,1304,KY,Female,40,Mobile,WPS,205.0,14.350000000000001,2.0
2018-01-01,1319,KY,Male,40,Mobile,Exotic,149.0,16.39,15.0
2018-01-01,1319,KY,Male,40,Mobile,WPS,100.0,7.000000000000001,3.0
2018-02-01,1319,KY,Male,40,Mobile,Exotic,4.0,0.44,1.0
2018-01-01,1352,KY,Male,40,Mobile,Exotic,22.0,2.42,9.0
2018-01-01,1352,KY,Male,40,Mobile,WPS,5.0,0.35000000000000003,2.0
2018-01-01,1370,KY,Female,40,Mobile,Exotic,4.999999999999999,0.5499999999999999,2.0
2018-04-01,1370,KY,Female,40,Mobile,Exotic,5.0,0.55,2.0
2018-01-01,1376,KY,Male,40,Mobile,WPS,5.0,0.35000000000000003,1.0
2018-01-01,1579,KY,Male,40,Mobile,WPS,266.0,18.62,3.0
2018-01-01,1623,KY,Male,40,Mobile,WPS,31.0,2.1700000000000004,12.0
2018-01-01,1623,KY,Male,40,Desktop,WPS,17.0,1.1900000000000002,7.0
2018-01-01,1982,KY,Male,40,Mobile,WPS,205.0,14.350000000000001,2.0
2018-01-01,2208,KY,Female,40,Mobile,Exotic,5.0,0.55,0.9999999999999998
2018-01-01,2254,KY,Male,40,Mobile,WPS,405.0,28.35,2.0
2018-03-01,2254,KY,Male,40,Mobile,WPS,60.0,4.2,1.0
2018-04-01,2254,KY,Male,40,Mobile,WPS,60.0,4.2,1.0
2018-01-01,2313,KY,Male,40,Mobile,WPS,205.0,14.350000000000001,1.0
2018-01-01,2390,KY,Male,40,Mobile,Exotic,4.0,0.44,2.0
2018-01-01,2390,KY,Male,40,Mobile,WPS,14.0,0.9800000000000001,7.0
2018-02-01,2390,KY,Male,40,Mobile,Exotic,6.0,0.66,3.0
2018-01-01,2450,KY,Male,40,Mobile,Exotic,200.0,22.0,1.0
